,uri,popularity
25163,spotify:track:6u7QgyfG1MkMHRR5brWyJw,33
25164,spotify:track:7tV0vblpm12q3iwtjjqvVg,0
25165,spotify:track:3zGjPxmQpPQUYbrQyincUX,0
25166,spotify:track:1jG29zp5Xmo9PdDdf1b6mO,49
25167,spotify:track:0LDsM5oTo0gKnrRMS9z03e,43
25168,spotify:track:1r3hsLb5yAkqDqBOvnD5d4,40
25169,spotify:track:1HDi7xRK2Tnw7nk0Q56OAF,41
25170,spotify:track:7D0EzwdOQlhnEdER6EBRhR,7
25171,spotify:track:7MDKvOzNgAJ3KMCtaP2UOa,54
25172,spotify:track:3rTn6YFzpFCN4sxNuF4qtk,0
25173,spotify:track:2hy0SktVrEwCQbXlrEIOyg,38
25174,spotify:track:4vr18hhZ91go4ApXzB6wLR,0
25175,spotify:track:6bkc5fjmYWGWGsRe3iQTHj,0
25176,spotify:track:4wYFAS2o03xNCN12Yi69Gu,0
25177,spotify:track:0szpCRg8gn5hki5d2zToX4,0
25178,spotify:track:2AgtAAjiqp06Uifjzp1K6t,35
25179,spotify:track:0tLn5CdPkfUmz12hVE8aGP,46
25180,spotify:track:0GRSF02AmBaMoD7wBiN8Pe,55
25181,spotify:track:5Tg0Fciq1Nuaz8aN45sVBM,28
25182,spotify:track:5vIu19A3EEdHgFM4Cba6F4,58
25183,spotify:track:0Bi1amRigSOIzLc21hOH6p,50
25184,spotify:track:5hnXlo7Q2yBnZB64pOKAQY,0
25185,spotify:track:72UJUQD8jN9f0rG9xnVbyZ,38
25186,spotify:track:4xujbQz8knMzwrI5IcgZj0,40
25187,spotify:track:5L8xEfcG6qrAyvbM3Z6Teb,31
25188,spotify:track:4rLpAOk5KVNcqEMK3m6Lje,2
25189,spotify:track:7uHKOYjDIwRE1RhIYmyykD,0
25190,spotify:track:0ZQoml3pvJlDcJLsmiqxoF,32
25191,spotify:track:2M6ZhNtdv7N6TgVQq1zboU,0
25192,spotify:track:4TYQ88LZIZy40AjJI2xK8O,28
25193,spotify:track:3ZvsUZUtHx24yoMZ2QxR4h,0
25194,spotify:track:7cIqzYC3UcEwUAzlRYIt2F,33
25195,spotify:track:3O7tCvcTWGYiXU7QbAfcZf,0
25196,spotify:track:03XwnKr4R5m6B0oniEl7Fh,23
25197,spotify:track:2W7rty6DV8eHRzQwIfRcl3,34
25198,spotify:track:2amEGukf72WmlPCXujlRgl,43
25199,spotify:track:1BGOzUmmomyMANtq3ooM3R,38
25200,spotify:track:7eaEXFYxeRs0TMXFyayhdo,51
25201,spotify:track:4nks9GHKZ4Er3GnCqVNsRN,27
25202,spotify:track:0b1ICB52mwzNsThR7VvvMo,0
25203,spotify:track:3AbNHUXVOL9fnddGANU7bY,0
25204,spotify:track:0lIi8G5q6GuWfmjoFZZkeb,0
25205,spotify:track:1Epb6Kfe3GTgKrrWs1Y4Wy,54
25206,spotify:track:5Uj2at1EGAaWCrLyEUuXBp,50
25207,spotify:track:01iIIgdoDuKn3yaNguCMmG,56
25208,spotify:track:7isbPMomU1kbgaNKOFocGJ,52
25209,spotify:track:7g7M96UGiA7OR79H86gV4m,61
25210,spotify:track:4LmlGaGTEbTGE5VngAbpA3,54
25211,spotify:track:3ZpiT9OFY8BawTHDTi1Pfz,0
25212,spotify:track:39sICagGOiysHxoIBRyLLi,56
25213,spotify:track:5OHNmFCzM6S52aIlkhg6JP,0
25214,spotify:track:6lrh9jZ1xoMwoErgPSj2rY,64
25215,spotify:track:65E62rOSbm7SZbAMYjNTJq,68
25216,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,68
25217,spotify:track:7lNxDmqhKTOAlFBPCmkvLc,0
25218,spotify:track:623FjLu3438Wk5urTsN4sS,0
25219,spotify:track:4wXidnxU1Qf2KpEMO7k1eh,0
25220,spotify:track:2DZuw7l7616rrJmI7GMRjA,48
25221,spotify:track:037Q3LMK7nqfCsTsD0E0JP,0
25222,spotify:track:6ursmCnbc9oDRGa2yHKkoZ,61
25223,spotify:track:4YDdWcdzHhLDZ5d1j9nRaJ,55
25224,spotify:track:0f0ZOlYRYzwcj3NNSG1266,0
25225,spotify:track:2v6r8OXPY1exSpSMROIwr1,43
25226,spotify:track:15P8pXXsPIP0t2gsj33LFh,0
25227,spotify:track:0obMS2ZOAeBBWNM8slSy9D,17
25228,spotify:track:1gTpngtG7wJGnGmlgKZ0ew,0
25229,spotify:track:79Nnbjlw4ulw59lkHUZm9N,59
25230,spotify:track:4n3cSoUdQdM3wglBkfLP8I,0
25231,spotify:track:7jokW7mTAhBIuXW43OQlQR,14
25232,spotify:track:17OrgPBqhjPkYo9RKMBl0D,18
25233,spotify:track:0NsEJsBtB7HPvNlzf0cbXS,0
25234,spotify:track:6yNdtBYlKWugO7ageKahDK,37
25235,spotify:track:00SlXYapXP5KuDarLc2hUJ,35
25236,spotify:track:7Huzrfcwjgpo3eDuGqsHCH,34
25237,spotify:track:0w3Q3VFdrYzo24QUIGnBNy,59
25238,spotify:track:09rmUwnx6muhjV7PvhaZU8,16
25239,spotify:track:2ATXXF8DyZD7we5EUbDbOD,11
25240,spotify:track:0WgBb7XgdtbUW0GlYel9mH,0
25241,spotify:track:0eKSlV7HjwHH9KI5SpGrKH,4
25242,spotify:track:02DaqClSJTt95OvsiroP5j,33
25243,spotify:track:6EAxaAk1eZx0aqqH4ff4rP,50
25244,spotify:track:1ntClc0ZOApGaMimcCGbro,35
25245,spotify:track:1ptm2NAvNHnVtpDN51DLCJ,12
25246,spotify:track:5DGE67cgKPxTQ5Mo3cbBpL,19
25247,spotify:track:1vq7JBMwo6EjAumvJ4m6qC,35
25248,spotify:track:5adHHTqF2cbrsUf6crK8vl,2
25249,spotify:track:7osBjxxoPSCceUMdkyFh9O,58
25250,spotify:track:5VNLi2tQ0z6K1aGF8z1KQe,0
25251,spotify:track:5LgYy64uprlaC3fb8ysnte,25
25252,spotify:track:0iC9S6GNaYucJUtga7tqj9,14
25253,spotify:track:7sjZHZKmXoH2Il1iwiiEVZ,34
25254,spotify:track:7jxWVuVdosa6eGlHSZWXQJ,38
25255,spotify:track:62fX2b2VUsHk0S6Jhc24B2,45
25256,spotify:track:0kJhWsLsNECbtcPhFnWx8J,34
25257,spotify:track:0LUOBFNqztoeQS9CRNh0cI,25
25258,spotify:track:7j1JdDgBADUiQLKlgxLaSI,5
25259,spotify:track:606kdP3oFpQpz8XC4rlVyy,19
25260,spotify:track:7qKsj1VHyeCYfAT9pnr38N,0
25261,spotify:track:6b6bYwJGyVMrRshcJ1WHru,23
25262,spotify:track:5dZlQv1f1euEtwgKmiHZGs,7
25263,spotify:track:6KGjLDWYX4bGYRziV5qUNS,0
25264,spotify:track:0v01kH5JCzTx6wWjIRH5H2,29
25265,spotify:track:5gM8W8TMQR76A08Caq6lvB,54
25266,spotify:track:1CireMJYXN8Rw4u1HG5GFZ,0
25267,spotify:track:4lrD5zPJTGMsYzmYlwFtik,0
25268,spotify:track:4PFQ4EQBtJUp2jQjpmYkVA,52
25269,spotify:track:7nEkBczicAhAPEaAT3UbeY,7
25270,spotify:track:46NBoIAHrmR7qcUGCIFEjR,68
25271,spotify:track:6DExRHC6xzNUWCirJV0ICJ,0
25272,spotify:track:4VbcEfjx56eELhpouxHUiK,36
25273,spotify:track:5AOcHpXfjKpHK7sDOC2Foy,20
25274,spotify:track:7aC51YoCinEokJ3mD9XoU3,0
25275,spotify:track:4ut3GECMptkuUIMiDQPN9i,31
25276,spotify:track:3yVXZm1flshiCRpxWQjUSK,33
25277,spotify:track:1pETXdNqwtgic1p4SumvRD,0
25278,spotify:track:32sfrjiQVBP7Oj7Vf7Arzu,6
25279,spotify:track:5v1W71KoX2qqvirnBB2zMh,0
25280,spotify:track:2UYhCz40fGREF576lPMtQ2,22
25281,spotify:track:4mPIZVR08UUbqz2xFoxjiH,0
25282,spotify:track:2fsULZDbmjjZPtr1PfeBRz,53
25283,spotify:track:73bXZosiJWyUW7wxSXPoP9,0
25284,spotify:track:2gPmCMZj9w4F6opnCXti9v,33
25285,spotify:track:0TwDSiXSEgIULaOWjufiX4,8
25286,spotify:track:1PqcDVRUqA1K88pz2mCQuF,9
25287,spotify:track:5ngpjmLmY4zqbzGMxGCdsm,0
25288,spotify:track:2mFVt6vCOcR71lw3kY2UZB,32
25289,spotify:track:6Od6PKUm5a8frHnhvkhsju,0
25290,spotify:track:4UrlusvpRQab5AWb1SqEjR,32
25291,spotify:track:6o51FfrewhAsdZgsqa8OfY,41
25292,spotify:track:63EzPXfsHT49efW4jTV68f,23
25293,spotify:track:6UCDKscr5W8zSs06GTFcqX,23
25294,spotify:track:2voOwJI7IJZ0oBx6UJp1VU,0
25295,spotify:track:5SqikUf4UzapxE4ApV5Sb6,0
25296,spotify:track:6KW66PXtWIUhFwGFJmAMtE,1
25297,spotify:track:79L8Au1ipSKjIXK2ZggRfP,4
25298,spotify:track:2OTJMSpDi7ijDnsqx7l3NZ,1
25299,spotify:track:3YRY5W6LylZNFMcFBfjWy3,1
25300,spotify:track:1BBchFrBYLHPkO1K15qTtI,1
25301,spotify:track:3TdIUdUICA5cY1svvOMFVg,0
25302,spotify:track:2LxuU3AidVy05TqE9MWpGz,0
25303,spotify:track:18Wi79fsl98HdtCBUt9CZ7,4
25304,spotify:track:519b0EgnM3Mya1Oib7wI2h,0
25305,spotify:track:5RzkcrJ2Q45NriQYE04vU1,1
25306,spotify:track:1qbk0ZbuSsgsWoFLMTvWKC,0
25307,spotify:track:16jeiBCoLEKTIQNtVOJbuo,0
25308,spotify:track:2lejUOScQjcxbpADOT0gDw,0
25309,spotify:track:4g92eHKAPr9AJgSOTqe05f,0
25310,spotify:track:0lYj0eOTW6LYs0WmSjvK6f,0
25311,spotify:track:6vhqZEPSGeAC9OhHP5PjOa,0
25312,spotify:track:4AlxH1O2ogYrbtVUKsTUyI,0
25313,spotify:track:3ipZsbrdpNTYvN9QkcXB4j,0
25314,spotify:track:5m862WssDq7xBWWG6RBxzY,0
25315,spotify:track:7bU8tk0vduXonRBBTjG7XB,0
25316,spotify:track:0yCMPw90ktj1glQt8qZaHw,0
25317,spotify:track:0lmtKyI9HyhgnpyI0jWgEU,0
25318,spotify:track:3tvirIJWdwDQmUyKt4jYpG,0
25319,spotify:track:2ZcVXmalq9QxTGWUOaI8CR,0
25320,spotify:track:483SvHzxlCctQqZOiSDb4d,0
25321,spotify:track:2SqXhFOHbUJ8Opj0poEDGV,45
25322,spotify:track:4OCvd4ila7Zp0tEsFWs2hP,42
25323,spotify:track:1DQMwm6KhYrNEJH7jrSEEO,34
25324,spotify:track:5VbBBiLl5Y9NGikFrSTdO6,0
25325,spotify:track:2LQ5Pv4vkeUAmYnKbxGklF,0
25326,spotify:track:2tKQIy1KiGv3hSp8hKNc08,0
25327,spotify:track:6JJF6Ly0MeIMkO8HQ4Tcmp,0
25328,spotify:track:2eAdfJUWyGXMusL1JlljGw,16
25329,spotify:track:3eZ3itcQUMUh5fzXi4hduN,24
25330,spotify:track:3imITUqEhkebNbOoS1yrWm,66
25331,spotify:track:7iykHB3ycBls9xT1dDHkIu,15
25332,spotify:track:5D25Vmd458UZ6n27g76d3l,61
25333,spotify:track:5TtOrriDfiamVEKrls2GIT,58
25334,spotify:track:6UZ8PjuMPQI6i7NOImb2mA,56
25335,spotify:track:1fTNpl2mxqHVlLqRNbyDhR,62
25336,spotify:track:6KyOCzf2A2jjROH4ZokTEw,50
25337,spotify:track:2x0MyyqM2SD70ShWLg0Fff,42
25338,spotify:track:3qSRj9DCpH8Bj0ETehUUQN,37
25339,spotify:track:3eZkW5bhQMp3KtcBJh4gDr,43
25340,spotify:track:6f5Ako08L6zo4uLsE4RyUV,35
25341,spotify:track:06A0R2235eGFfyqHbvSSBc,0
25342,spotify:track:3ArpRMZpD8ohFoLVf0afAq,28
25343,spotify:track:7y2tXVnwhQnGVxOPlIVVhR,0
25344,spotify:track:2hQK6AhcMMQPsJDRWhcwxI,0
25345,spotify:track:3XUPhnjXKVFFxIbN9EGS3I,0
25346,spotify:track:4W76YUt3Jkhdp4xd4ZSHi4,0
25347,spotify:track:5nq3hT2wuz4zMnxZPza8Lm,0
25348,spotify:track:1Da8VMQWJSxidRleCdUTjW,0
25349,spotify:track:38NXH8WqiK5txwU0wwIcHn,47
25350,spotify:track:3nskTuYYPQ1oD4D78Tdzl0,0
25351,spotify:track:2waLDWGLc4Q14ZVyDNrxLM,54
25352,spotify:track:1AoZIZSOgkRlZrKXq2QduS,51
25353,spotify:track:5RPgCCt3yss6ObolXJIx9F,49
25354,spotify:track:4HEsfjwdNYA1rVNRuvQQaK,49
25355,spotify:track:6XBESVu7z0o2UTsCXLhbx9,45
25356,spotify:track:3LcsAMEsXLJQvylioyY0wV,0
25357,spotify:track:24LSIyJ4gM4XD6sQ19tvwQ,37
25358,spotify:track:2Xt2ir0hgXtcfFlAx4rdu9,59
25359,spotify:track:3ikf8zLuO1MACbNFfDvJ12,55
25360,spotify:track:5USz3xMIy6wvBpIhfGFccE,47
25361,spotify:track:3UNpuMVr2aSWu3Fzj2846p,48
25362,spotify:track:7dPXxB6RX5qnUQI8ZHeleL,38
25363,spotify:track:5R7RsmCn8QmPBnCBJ8SNJ9,40
25364,spotify:track:4T92IyxCyr7xYRN8DOQyJM,43
25365,spotify:track:0cfomJVGqApUzTpHc2TQcG,37
25366,spotify:track:1rsVSY6B7Q7ZQso9018tRs,40
25367,spotify:track:7vVBfTvWeyuzISe5Guk6Qr,30
25368,spotify:track:0GGZm3qQZGSvjn5bPM0DSC,0
25369,spotify:track:49iZdWXPhZVkLF1qM9e6Ta,16
25370,spotify:track:3Du4oGtbBJBr508SWMWyVD,11
25371,spotify:track:5oQkpU1ZEGzCZz9mM0xgqe,19
25372,spotify:track:6YRzgyDwvfAaqqSNgWhttU,46
25373,spotify:track:6AYvaccnRusiaUR7pEUCWT,23
25374,spotify:track:5ye64NadJkW3uqpFtnVsky,41
25375,spotify:track:31SJq6bWHSVUYWTXXcnFju,40
25376,spotify:track:2HnL824x6jylDli8X5oepD,37
25377,spotify:track:0LoltO5UIMjUwVYFu6KDN5,35
25378,spotify:track:41J1tFFAzczrG1oNJsBzBA,25
25379,spotify:track:3jIw93D9Hdku4JWbyNvxn1,28
25380,spotify:track:4XQ7QbKcYInvbtbvCxfgwg,27
25381,spotify:track:4x2FaaS5k8FdTqZrx01vbS,30
25382,spotify:track:4Wvr1YaxNsCujq77dKujys,57
25383,spotify:track:2YGpRCRvmTNAIUnmBb96fD,47
25384,spotify:track:79Ipn6E2tO27dFUJLzJDCE,0
25385,spotify:track:0iUano4euaiUETVUd1u0cx,52
25386,spotify:track:37MkbRqfMdO4qlNj7C4Wfa,46
25387,spotify:track:4DPOpfrJYpzm2boGE9gpz6,0
25388,spotify:track:7LNcmUBFabNuUX6HzPekry,33
25389,spotify:track:1PXKL1KQAPH9fkhNZmmmhb,22
25390,spotify:track:6VPzVNpxlbuKR499kTWC3M,24
25391,spotify:track:22NPWJV9yEw1RdcibR0dsx,22
25392,spotify:track:7MTYSchnlSeTCYo5NIuSYS,35
25393,spotify:track:0ffK8r4pGyztD3kmWPx5Ex,14
25394,spotify:track:6u6Np26LxvUYW6TGkytra0,39
25395,spotify:track:1yZdPcGLJUXEyjU0b9t3Zz,37
25396,spotify:track:3LZBgLz9S3FvwGg756usAo,22
25397,spotify:track:0jqyUIoEHCSUdZWkkVrkZw,25
25398,spotify:track:1kFpXiWwpf2Dd3NTYZGIP3,21
25399,spotify:track:4nVyHATevhl5RC6Qmoko5H,63
25400,spotify:track:01XFgRZfZI7oBagNf1Loml,58
25401,spotify:track:7pqgMEKsDMOHUdFQ7n0N9K,66
25402,spotify:track:6ns2oVPYMdlftelbSHlzvO,47
25403,spotify:track:32WrsvD69H6sSLCPQo5WNy,49
25404,spotify:track:442ekDJOfQ2Hw1ds3NJvdk,45
25405,spotify:track:3nYFh1YqIzXibyCB7edcNB,40
25406,spotify:track:2BydLQAh7CUIFvSEqAMc4x,65
25407,spotify:track:28zHvrFpwDVcKMpvSEEC78,28
25408,spotify:track:6QbcnA5zCrjiZIUBzAP4nY,51
25409,spotify:track:5ZwPh4nNgNChn3b5ZAXhzA,41
25410,spotify:track:7dp5DzH8dkSE1ULdgyt5aI,0
25411,spotify:track:47atuTch0AN7NvP9vp42a5,50
25412,spotify:track:3pwowKNnTXU6dLKIZHMFw3,29
25413,spotify:track:4exuQlaeNkyayLXTgjeNoC,0
25414,spotify:track:2vzcOv9oknYgbiZXUadJAD,0
25415,spotify:track:40BUpBTjStdpTo006LuVaL,0
25416,spotify:track:7A0JXDcCSNHMN16Gc4ZW8K,15
25417,spotify:track:0AuM6Fku5nWZ0CM21YEzty,36
25418,spotify:track:2pAsta8dSDuz0AtMfxGcj5,34
25419,spotify:track:37r6i0GTqgR05rGe5wNhmp,0
25420,spotify:track:7GaflNzPucLzU07hW3j8d4,49
25421,spotify:track:6agCtUyBWtnqpcGjaWCypY,0
25422,spotify:track:6gifrVamdnrYxkXPV6ul0k,54
25423,spotify:track:3sIVBXZR9GSIuFtq5axSmG,46
25424,spotify:track:5kIwa0zEHZS4MEP7wvOgSV,40
25425,spotify:track:3enEisYisNVLXOF8WFpHBM,28
25426,spotify:track:7dig0MXt7MBeqExosATbAq,51
25427,spotify:track:39CyGKIFqMzSuynOR8uilD,65
25428,spotify:track:1bfU3Fh8lv34MiimDUhrWh,0
25429,spotify:track:0KmVfZqnEjBcelnjB0bymm,0
25430,spotify:track:1WMlHAtOyds5TzBykGIKw1,0
25431,spotify:track:2CU9pGd7lq4fSHiFwjs842,46
25432,spotify:track:13LVADAG1jdD42fe5wihFc,47
25433,spotify:track:2fB7lE3uEUqXrV36jOSVYY,41
25434,spotify:track:2zQl59dZMzwhrmeSBEgiXY,58
25435,spotify:track:7xWbvQCz53GlVL4xSXKqPy,44
25436,spotify:track:0Mmy3PCBcajunPYSFTA6v7,0
25437,spotify:track:10Zbcuxvlig5qUDmuGgEcL,46
25438,spotify:track:4cX1tQzSTgoxxG8MbLlPdW,32
25439,spotify:track:4IBwgoDpNG2p7EouVtFw0E,56
25440,spotify:track:12QZZz9J9O4XR6dux8FHDc,28
25441,spotify:track:3ysqpXpNQNP5KKV5bZxE45,40
25442,spotify:track:3hDJ0aEqeywrwGrr0Q3GZV,38
25443,spotify:track:4mhfCJJiCJoe1ZPLjvY7TX,35
25444,spotify:track:6yz7M1DItRFo8ATGeLoM9y,0
25445,spotify:track:2BUJHjBlrEQWwuXKtR7Z7U,40
25446,spotify:track:5ytqlD1Nwaf1dxvPDUKQeA,37
25447,spotify:track:53qU2K55RJgfs9F50irpB3,57
25448,spotify:track:16QpA8kLmMtXuOQdYC2PRO,0
25449,spotify:track:1fH2wejQLc0TJ1cneHSrwr,41
25450,spotify:track:5gm95Qm0tUbBhckpCjR6Nc,37
25451,spotify:track:7k0lw3bHc5JpqhMRGchjRg,47
25452,spotify:track:2pDOP7lUpO5LGUz798H0me,45
25453,spotify:track:4VarGm0Onf9YzCRuX76ifk,0
25454,spotify:track:60AqsDNttMy1BRcSBq08cu,39
25455,spotify:track:0eByS8fRy2pSmKBww6Sdmn,34
25456,spotify:track:3yRV0V5l87Q6EyEnv3d7YJ,42
25457,spotify:track:42sjAn6BWTJN6JoEU0XNoI,1
25458,spotify:track:0WSlOSMLJWoWUpWci9nnRb,62
25459,spotify:track:6RKWGLQQkXtAx9lL9XnhFk,11
25460,spotify:track:2SpOxhOc62Cu6sx45Vx5eX,2
25461,spotify:track:4ZFHITy0bAeZ3oFfvR0HaI,61
25462,spotify:track:2hIAa70njvLuzClmw5If0Z,0
25463,spotify:track:6CMcrb7oQalm6lCfa1S1WR,36
25464,spotify:track:1nvBoPz0o0Y5WYT5aaoSKZ,60
25465,spotify:track:3yy2S1xjdnOYEVUhnCLwrz,0
25466,spotify:track:4yxt8q31jmPFhxicTm8QSa,28
25467,spotify:track:6sn23Bq65JRQJXtlQePSyo,0
25468,spotify:track:4EHj5uISRYiQpZ77KjZbw2,44
25469,spotify:track:3HGJQuFHuAI8KsuUAu4lMU,0
25470,spotify:track:74szKz67nZW4SVIyALi1Ia,0
25471,spotify:track:6oBVQQ4y3KkStoa0apQPrK,43
25472,spotify:track:2cFNOtx58YL3FmIdL29tOl,41
25473,spotify:track:3hHDrmXL8i9MC64pM5YaHr,37
25474,spotify:track:7jJtMWAk0k7W5QTTXj9Np9,21
25475,spotify:track:5tUlawtUvedb2GljPTNQqB,0
25476,spotify:track:2cCG1e9VYnL7VPWsFJK6aL,28
25477,spotify:track:43ile6cBzr9uaC4bJf6J3N,48
25478,spotify:track:2WQzsRjsNuQz8KGEXNcJCU,56
25479,spotify:track:5HrxlXl6yE5PWxFkNyUOz7,55
25480,spotify:track:24S9s8xxTeOZh2WykOBldW,0
25481,spotify:track:0ZkSEVvP9SWIRdZUkZUghH,42
25482,spotify:track:6zKXbRikHC0xI4nJkyQywV,0
25483,spotify:track:1F1eej3loHdoXtJn4PZ1Qw,39
25484,spotify:track:4SlMRlPLJzWFaTcmkMSiJN,0
25485,spotify:track:2M4K2cYkZHN7OMJSZhPa5i,36
25486,spotify:track:1zN1VkP2KcfttPNSToGPIp,20
25487,spotify:track:5dX9fDuiEkcEg12v6JQ4iO,0
25488,spotify:track:7tmfrvAm84ntXtwbn1ybgt,44
25489,spotify:track:4GdB5M7GbwLZLouktYocFC,61
25490,spotify:track:3WrhludE014mFOLpDRVbH5,50
25491,spotify:track:3jqg8gLVlGau6SyespptqN,40
25492,spotify:track:61JDaStnXY3vbaEjliB5WA,65
25493,spotify:track:0x5xE0docLPy68TYjj3xSc,42
25494,spotify:track:2uGe09R5EYN49mkBuyhezQ,0
25495,spotify:track:1P6cM2zGc66h5acmYdJ08n,36
25496,spotify:track:5nvZobyp9IhJ2F8uOhNDq1,0
25497,spotify:track:5jKFeBEsJognlVRDipyApM,0
25498,spotify:track:2R7cA3U7D6VgRZm3oLsuYm,44
25499,spotify:track:1GYVFolrzA1ZWirojv1FNM,52
25500,spotify:track:1F720pMdxXgAWm63LswHb8,42
25501,spotify:track:6bsXZVk7H0hjlAhOEEIBar,40
25502,spotify:track:7jDQBqpLFme3pUMRX31BsS,45
25503,spotify:track:5ojZoX3fBZDZHDTmDgf4MW,35
25504,spotify:track:7AUwd8r47KcqMB3CFl7qo3,0
25505,spotify:track:0WdfCa2a7iNxVDgsLnulyt,38
25506,spotify:track:3cSlU4ZH4wzb5pM7wI1k3f,58
25507,spotify:track:13iGkvUtzm79OtStnf995p,25
25508,spotify:track:28s5iRbX62GZG2ReZTLKDa,56
25509,spotify:track:6hEpfJsM6NpGQmEAHHwm2o,38
25510,spotify:track:2LmgZ8Dxf4kdWaqrgYXa0x,0
25511,spotify:track:7AYGqsnpoqxcdfTc8NgMnb,0
25512,spotify:track:2i5wtLl2qgH4y6BgVFBTXz,0
25513,spotify:track:2S6hFFkVmG8FpjWCFrfKRI,40
25514,spotify:track:7hjqxwod60R36qbOSeqp3B,41
25515,spotify:track:5S0trIOWI36tl2ylCRfHke,0
25516,spotify:track:1QRQ3TfWrbWMD6aSkYLkCP,0
25517,spotify:track:0DwSMZycvxVKStsXe3Zp8v,47
25518,spotify:track:6FvjAQqC2L0B3TTANybitI,53
25519,spotify:track:3Ue6KAFvPDcHzacdJJNBwH,0
25520,spotify:track:72i7dwVrHdfDnr3qmINh5U,58
25521,spotify:track:6xANFc4ajkfCOCivvrtD7U,38
25522,spotify:track:1lGJm1rNNaVYkNFzmksJRi,44
25523,spotify:track:4aNsaULjrRRMUPXP9IcDEa,50
25524,spotify:track:5pmNTEcAO76f8JblNn0lqf,0
25525,spotify:track:5WEOx4ZXcfX3wvbfxsAoDO,51
25526,spotify:track:6ZQRaDXSXKcGkZ5MelOpBb,0
25527,spotify:track:0XDenTZhpfbz9enkjW0HlH,37
25528,spotify:track:3dypXte9vNKsD2XxOKvLv0,24
25529,spotify:track:5vcSZ6uUeUaeOK55dLTF3f,42
25530,spotify:track:5fsAuyAlYenYBV07603Iea,44
25531,spotify:track:3gP5iYm2qQlz8LDJUm4suS,32
25532,spotify:track:5VLdkPNgvUHHm9im89kq2J,0
25533,spotify:track:798UQDI0kkPc562NvOZ163,38
25534,spotify:track:1S3Au2vmq1OUrXAQMA42o4,0
25535,spotify:track:11SXMhxJZPCcS5JWIwWuIX,48
25536,spotify:track:6Hzjnic0Yyb7NMCIbD8VoH,41
25537,spotify:track:2o8niievE9IAVquiESfTWJ,40
25538,spotify:track:2dcFp5BKSHTbzoyJd0MdRk,46
25539,spotify:track:4dI2E3cjrcHtqOXJraNy6G,46
25540,spotify:track:1hkC9kHG980jEfkTmQYB7t,55
25541,spotify:track:7tABYJQ1VKYL6emV06v2TB,27
25542,spotify:track:4UXfTBhK1Sc011GDRNt0vn,0
25543,spotify:track:57sa60SXzxzxcSZogh0j60,51
25544,spotify:track:6IubrQ8geZdkNxZ64EexFT,23
25545,spotify:track:7k4XSoO4tmHuh5rBs2Jdvd,0
25546,spotify:track:0ADv31kSJhI1VSCQqBbXUU,0
25547,spotify:track:6YDf6QV7QfCEo8O2dbWalK,57
25548,spotify:track:5Hw6DiMO1X31YuhSw1dh5r,0
25549,spotify:track:3nh1sEMw1utNHsZcrgtZlw,0
25550,spotify:track:7FWhvGFDMGo3BkuSI00rOi,0
25551,spotify:track:2yMR0hZZk0oBw2XBvhQTSF,0
25552,spotify:track:5meipwpjZgW7TNY0x5XDmq,0
25553,spotify:track:4IKoaLL090WQSE1wfmCPm1,0
25554,spotify:track:1jGCoEsYDGvFFJVeuWzIar,21
25555,spotify:track:4FQrYIjr53MFdQVP9CoWXA,20
25556,spotify:track:7e1GQOvwc2UKmUpT4puXma,0
25557,spotify:track:2eWEwCXPsjwxrxlGc77jXE,0
25558,spotify:track:1RaJMyCatBXw5hGCpVzTp4,42
25559,spotify:track:5rmtLKzoantc82TnTVdq8E,40
25560,spotify:track:5iYoNasLiEiinDUAkyPjyY,38
25561,spotify:track:6ndEe1vUK4LzCNiOCBlaxo,0
25562,spotify:track:0xlQDIYaazRRMXXVlj5LLA,0
25563,spotify:track:4kBhmZ4NEGacwvlIinNRXj,0
25564,spotify:track:56y79SaKYtK2mTC9PqYzkR,26
25565,spotify:track:5WjGhOZdnfXSHhx48cEThF,0
25566,spotify:track:5ubqSAc9LxUS2CsMHcA4kF,62
25567,spotify:track:7bZtI85x9Vw2t6EkvILqkr,58
25568,spotify:track:37bTEXUa2HstK7nOi142tX,29
25569,spotify:track:5t1P7UjxsegP3cW2LMltyl,24
25570,spotify:track:3gfX6oTFEUQQJVSK98sZbx,5
25571,spotify:track:6HmEpZY0xhqqCSiweERaOv,0
25572,spotify:track:4SGeAc0WrbUar6Bt23tml6,0
25573,spotify:track:1usA111cKBkU3p9bJqT1r5,0
25574,spotify:track:2lsbwFB3CeSAu7PRpmYek8,0
25575,spotify:track:1dYwsJsz7U53ljafbgf4Rr,0
25576,spotify:track:6pK86Tx0QqX0E64mKuDB5Q,47
25577,spotify:track:4UtNsZ5EHhkP0j5FwJbk1S,0
25578,spotify:track:6IGZ7WgGnE5mmS5pmKqYfj,0
25579,spotify:track:7ixZRwMBlfDiE4N1Fz6HAK,0
25580,spotify:track:2GnLhhzlKak1Q12b8jw25W,47
25581,spotify:track:4acrmQKEaktMdxTQDwFV7P,0
25582,spotify:track:7xBWYN1Dzciatr34K6sfDh,47
25583,spotify:track:4HqRhdpxH9zFUkf1kzbr3H,42
25584,spotify:track:2L1f94G3EiypwC2PhWJhDL,15
25585,spotify:track:52nBZ018OGz3sGYu1B6li1,0
25586,spotify:track:6MStpqchjvUfzwapVtpn4T,0
25587,spotify:track:0i2bV9fqFFUfBKEpU7HKPl,0
